review_id,user_id,business_id,chain_key,chain_name,city,state,stars,date,text,useful,funny,cool,item_label,target_canonical,control_canonical,sent_label,sent_score,sent_valence,sensory_mention,texture_specific,environmental_mention,target,month
Wqx_rn5TAUL-2In3KaDz5w,XQ2_k0dvX5T3Y4SheupIKg,i2yCrMQx5soH0jMFG32vxQ,kfc,KFC,Goleta,CA,1,2016-11-28T05:25:14Z,"I got food poisoning!!! I will never eat at any KFC location. I went there Thursday night 11/17. I ordered a famous bowl when ch is popcorn chicken on top of mashed potatoes, corn, cheese and gravy. As soon as I was almost finished I started feeling weird. I woke up through out the night going to the bathroom. I had it for a few days but my symptoms lasted 8 days. Which a nurse told me is normal. Another thing when I went to give the cashier my credit card she gave it to a boy and he started walking to the back. I asked where was he going she told me they have to charge it back there. I said no and paid with cash instead. Please beware of both of this situations.",2,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.8469746708869934,-0.8469746708869934,0,0,0,0,2016-11
tp-WSPzEBHo9mxTPEyaUBA,MYaLPtam_IrMnlOrD6uYWA,0xe81EigRw_b5W8tg0Ca6Q,kfc,KFC,New Port Richey,FL,1,2018-12-19T16:46:26Z,"How does.a kfc at 12 noon have no chicken??? What  crummy manangement . Horrible, horrible store dont go and waste yr time.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9587627053260803,-0.9587627053260803,0,0,0,0,2018-12
LVPdY93cFd2UV5q32OSt6g,bA-IOxZjWKolc6PCHcUqbw,9ouyziwYpSvJzlLFpukSgA,chipotle,Chipotle,Pinellas Park,FL,2,2019-08-17T16:42:36Z,Stingiest Chipotle ever. Ordered a burrito and got such a tiny portion of everything. Asked for more steak and the guy gave me like 3 or 4 more cubes of steak. Burrito is literally about 1/2 the size of what a Chipotle typically serves (and about a 1/3rd the size when you get a 'generous' server). Not coming back here.,0,0,0,control,Sofritas,Carnitas or Steak,negative,0.8810943961143494,-0.8810943961143494,0,0,0,0,2019-08
YAh4urhUFKeq-MMmkSm9cA,jGcQZUc-QfabmpS4oSF3Fw,uz3bn1LnXUGPteDoHYhcRQ,kfc,KFC,Tampa,FL,1,2020-01-05T22:33:42Z,"Not uncommon for them to be out of the chicken pot pies.   Today a 20 min delay.   They give me all the other food while I wait for the pot pie. That way all the food can be cold when they bring it out to the drive thru.   I never expected much from the employees, but the manager should be smarter.   Wouldn't hurt to clean up the place.   Not the KFC of several year.   Update: place still sucks.  Out of grilled chicken.  Ordered extra crispy chicken, all white meat.  Over cooked dried out lousy tasting.     Update: still about a 40% chance they won't have what you order. At 5:30 they are out of chicken breast and cooking them so you have to wait.   The employees are friendly, but poor management and always dirty",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.7364639639854431,-0.7364639639854431,1,1,0,0,2020-01
mWF23mOZSFMfB6ZMcKCllg,WWZGJu5-2Qk7zCtLpqBbrQ,C3Nc7EUqo64jRPWPn6vY9w,chipotle,Chipotle,Cherry Hill,NJ,1,2021-10-02T20:42:22Z,"This location is just terrible. Not only are you forced to order online and wait for your food but they don't announce the order so unless you're checking and looking at the bags yourself you won't get your food. The guacamole was not ripe and there were whole chunks of hard avocado in my bowl. Not to mention they forgot sofritas in my bowl and when I went in to have them rectify the mistake they just told me there was a nation sofritas shortage and that is why they put none in. If that was the case, why not tell me in the first place? Awful.",1,0,0,target,Sofritas,Carnitas or Steak,negative,0.9200603365898132,-0.9200603365898132,1,1,0,1,2021-10
33D5YXnpqXDGDpeFxJNgZQ,N00tUuHrbzn1cFIWLIxZxw,cLY7TxgdJCiGrD2C8DMEew,kfc,KFC,Pinellas Park,FL,1,2018-08-16T17:26:21Z,"This used to be a great place to come for the buffet.  Not so much anymore. There was no original recipe chicken. Only crispy and baked.  Isn't the original recipe what they are known for? We had to wait for chicken every time! Had to ask for biscuits and mashed potatoes and gravy. No honey sauce for my biscuits. There were people coming in for their lunch hour that spent most of their time waiting on chicken.
Get it together KFC!!",0,0,1,control,Beyond Chicken,Chicken / Nuggets,negative,0.794626772403717,-0.794626772403717,1,1,0,0,2018-08
y1lM8aGTq49NFwDe3rqoLQ,XAABur2JZAJ5wCgU8K42Eg,mn37iw7MSjkoDqozfPMuJA,kfc,KFC,Fishers,IN,1,2019-04-23T01:04:14Z,"April 22, 2019. Gave this place another try. Ordered 8 piece chicken. They asked if ok that they had no legs, which we wanted. Then they came back and said never mind. We pulled up to the window and inquired about the chicken legs. They said all is good. We get home, no chicken legs. They are just awful there. Rolls were hard as hockey pucks. 

Prior review. Stopped by to order an 8 piece original dark meat and they had no original chicken ready. Would be a 16 minute wait. Really?",0,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.6531410813331604,-0.6531410813331604,1,1,0,0,2019-04
1r5yqDDhBaZzEHvVZBpHSQ,-sg-8Z_pPd6bqLGrV31OFg,RyIfYlK_Hoa4JeMOMFhZJQ,white_castle,White Castle,Nashville,TN,5,2020-10-29T19:51:26Z,"After being a huge fan of Harold and kumar this was such an experience! I'm from San Diego so when I visited Nashville and heard there's a White Castle, I was excited. I have had the frozen burgers and was never a fan, but these are another story! A million times better! 

I ordered almost the whole menu. Regular burger, chicken burger, fish burger and the impossible burger. Along with fries and mozzarella sticks. 

Everything we got was outstanding! It tasted so fresh and had wonderful flavor! To my surprise the fish burger was actually my favorite, it was so good! The regular and chicken were also really great. 

The impossible burger was absolutely inedible. It was not good, so I would not recommend that. They definitely need to learn how to perfect those. 


Overall what a fun and great experience. Not only was it good but it was extremely affordable! We ordered almost everything and it was only $20! It was absolutely delicious and I was very impressed! No wonder why Harold and kumar were really craving it!",14,10,14,target,Impossible Slider,Slider,positive,0.9673292636871338,0.9673292636871338,1,0,1,1,2020-10
3yNhZiOqIFWITjWbPK2nhw,CwRE4qf0N27Po6Q14y6ezw,EdW9vZanqh-fS8trtecDYg,burger_king,Burger King,Lumberton,NJ,1,2021-02-28T23:02:44Z,"After I got back to work and they missed half of my order, I sat down to eat my impossible whopper. There were a few things that were weird but I brushed it off as my usual overthinking. I got about 3/4 done and realized I was eating meat. I have not eaten meat in 3 years and got very sick. I don't recommend.",0,0,0,target,Impossible Whopper,Whopper,negative,0.6953555345535278,-0.6953555345535278,0,0,1,1,2021-02
JnrdOvCgvV3MO2y1EAtu7g,B6Sesm2CfBMyIH2W-dNFAA,Cx3G-kw4kYtlcig8yG7fWw,burger_king,Burger King,Sparks,NV,4,2020-12-02T02:23:17Z,"While the BK on Pyramid has had some issues with staff showing up and staying during all this COVID stuff, they make a killer Whopper and their fish sandwiches are amazing. Even their inexpensive chicken nuggets taste great!",0,0,1,control,Impossible Whopper,Whopper,positive,0.757313072681427,0.757313072681427,1,0,0,0,2020-12
q76ZMVkRJQ39FnFxp4d7dg,-pt8LJn6MFReNp-AGOVzVQ,UFa2v-FmElnYeD4tnMz5aQ,carls_jr,Carl's Jr.,Boise,ID,1,2019-08-18T22:17:17Z,"Already written up corporate but everyone should see this.

Arrived at like 3:45pm on a Sunday craving chicken stars. Walked to the counter and a teenager (Sammy) took my order. I ordered the first item, a famous star. He tried to end my order there. When I told him I wasn't finished and wanted to order more things he was annoyed.

He practically threw the table number at me when I finished ordering.

Went to fill my drink and one of the ice machines was totally out of ice. Don't know why, it was dead. Went looking for a seat and noticed that someone had spilled all their soda on the floor. There was a wet floor sign but the soda was still on the floor. 

When my food arrived, again he practically threw it at me. I get it you don't want to be here.

Food was okay, what you expect from Carl's. But the service was terrible. The restaurant was disgusting.

If you want Carl's go to another location. Otherwise stick to Chick-Fil-A, 1000x better service.",0,0,0,control,Beyond Famous Star,Famous Star,neutral,0.5834340453147888,0,0,0,0,0,2019-08
GtEx6yT9NiajSVgyveocug,x-0oiV7QmfqZL14hYURwRA,8fGCwxodHba1u8p3rfv8bw,burger_king,Burger King,Tampa,FL,5,2019-08-28T00:30:57Z,"So I don't always eat fast food, but when I do, I prefer vegan/vegetarian options. Today I tried the Impossible Burger after so many of my friends have posted about it on social media. I wanted to form my own opinion. Even though I waited for 15 minutes in the drive thru line, in the end I finally was able to try the burger at home. 

After unwrapping edge by edge of the meatless package I carefully inspected to assess if the Burger was reminiscent of the notorious Whopper. I even smelled the burger to see if it was like what I remembered. It did smell a little different, however when I bit into it, it had that chargrilled taste I loved and with the juicy lettuce and tomatoes and mayo, the Impossible became possible. This did not disappoint as a whopper and was even more filling than previous burgers. Hands down I would ditch the fries and be content with just getting this for a meal. Great job BK! And as there is a current obsession with who has the best chicken sandwich, I am happy to try your progressive, no animal harmed, and kinder to my body burger.",2,1,2,target,Impossible Whopper,Whopper,positive,0.6233282089233398,0.6233282089233398,1,1,1,1,2019-08
jRJI1H1V4PbDejgGy6qhzw,VITZ8No1Lxy02WtXC2dOnQ,uz3bn1LnXUGPteDoHYhcRQ,kfc,KFC,Tampa,FL,1,2019-10-11T01:44:42Z,"Awful! We were tired on on the way home after a long day. We got a family meal with grilled and extra crispy. The grilled was the worst chicken product I ever had from a restaurant. It was shriveled, dry and chewy. No one wanted it. A clear fail on what should be the one thing a place like that must get right. Yuck!",1,0,0,control,Beyond Chicken,Chicken / Nuggets,negative,0.9474050998687744,-0.9474050998687744,1,1,0,0,2019-10
vydlcwLItvuUIuRdW5oz4g,QSrTmx8E_GXtCuRGEFiq2Q,W7NxQw8UYFR0HLPrI08tvw,chipotle,Chipotle,Tucson,AZ,1,2016-04-03T22:01:15Z,This chipotle honestly sucks. I ordered a steak burrito and it was drenched in this sauce. My quesadilla was drenched in oily old chicken mess. Do not recommend. Feel like I'm going to get sick.,0,0,0,control,Sofritas,Carnitas or Steak,negative,0.96329498291015625,-0.96329498291015625,1,0,0,0,2016-04
B-93qlnqp8RXJBRGAzhpSg,21CEF2SWd-k3fLul6Iq1vQ,V3YH4QI_OQmUgduumtGyfg,kfc,KFC,Pleasant View,TN,2,2020-06-26T03:24:48Z,"The chicken was cooked, but that was the only good thing that I can say good about this place. The chicken was not crispy, it may have been due to the long line and rushed staff.",0,0,0,control,Beyond Chicken,Chicken / Nuggets,positive,0.6130648255348206,0.6130648255348206,1,1,0,0,2020-06
LH0gMUrPj8GRi6Sn3eCzYQ,7ZAIFmz5fBaCvCGXrJZBkg,dMWdmZn_H3ym8zeaY90D6w,kfc,KFC,Dunedin,FL,5,2018-05-04T16:53:25Z,First time here and wanted some chicken for a fast lunch. Enter the restaurant and was greeted by Tasha.   Who was working the register and waiting on another customer.  She gave me that wow experience.   She was very pleasant and cheerful when waiting on my brother and I.  She was so sweet and kind to everyone who walked through the door.   As other guest left the restaurant she made a point of thanking them for stopping by.   The manager Brittany was working the line and just as friendly and professional.  I tried the chicken little combo.  It was fast.   Fresh and had plenty of flavor.  The potato wedge where crispy and hot.  Because of Tasha and Brittany we will definitely come back.  We will be working right down the street all next week. Will have to come back for lunch.  I would recommend this place.  Thank you Tasha and Brittany for a wow experience.,2,1,2,control,Beyond Chicken,Chicken / Nuggets,positive,0.9605672955513,0.9605672955513,1,1,0,0,2018-05
mfxpXJp9EwrtaxdO58b36A,vBJ6YRLkZKzd1G9WQ56csg,iAP8eZ847uCHLS-r81jUFg,chipotle,Chipotle,Meridian,ID,2,2018-12-09T23:19:46Z,"It used to be that Chiptole was a good spot  for those with a vegetarian or vegan lifestyle. While it's still true, the quality is severely lacking. Our last couple of visits to this location have been sub-par and that's being friendly. 

The employees simply are not familiar with the differences between Vegan, Plant Based, and Vegetarian. 

A little bit of training would go a long way.  Here's how they should be trained 

1- Hi Welcome to Chipotle. No Meat No problem? Are you following a dairy-free, vegetarian, or vegan lifestyle? No worries, I know the differences. 

Then all the dumb questions about cheese, sour cream and meat would be obvious. 

It's not hard. 


Let's go over the quality of the ingredients and the quantity as well.

I typically start my order with the brown rice then order either black or pinto beans, both beans had the crust along the edges of the plan and then I  order the Sofritas crumbles.  They looked old and I am rarely at Chipotle when they are made fresh.  Next comes the salsa. They had the pico de gallo and the corn / mango salsa.  Of course, I didn't want Sour Cream or Cheese but I wanted to share Guacamole portion with my wife who was next in line.  In the past, about 6-8 months ago, my bowl would be as large as the USS Reagan Aircraft Carrier, but lately the portions for my bowl are smaller than a US Coast Guard Cutter. Not sure why, but it is what it is.  The kids behind the counter don't have any leadership and the manager does not have any synergy with the younger kids. Perhaps he's not the manager as he's dressed like the regular employees but there's a lot that is missing.  Two bowls and one burrito for our daughter was $23.00. Yikes.   We'll pass. We're not picky people, but we shouldn't be penalized and charged more for eating less.  

Here's what Chipotle should do.

(1). Train the employees for those customers who have special dietary needs. 
(2) Create synergy between management and employees and empower the employees to take care of the customers. 
(3) Be consistent in your servings and prices.
(4) Don't charge Steak & Lobster prices for someone who orders a salad. Do you really want to lose those customers?
(5) This location is always icy cold. That's why we always take our order to go but since this will be the last time, it's not our problem any more. So, future customers, bring a jacket and a blanket.

Good luck Chipotle. You lost three customers and we don't even eat the meat which has been a problem for you.",0,0,0,target,Sofritas,Carnitas or Steak,negative,0.6160810589790344,-0.6160810589790344,1,0,1,1,2018-12
